"id","code"
"10fd37a6-b4ea-4a85-a2c8-2286bc61def8","10413/271021/20065/1"
"4c51e464-616d-47e2-8e93-a891dac22b71","10412/151110/10109/06"
"fd3ba2bb-e57b-47a4-918e-bced036c358c","10411/271210/20093/5"
"27849d02-e302-4b25-9e73-cadf217997cf","10411/271210/20096/4"
"021f2688-438d-4b38-a356-56602f821e3f","10411/120814/20111/2"
"11fe1227-61aa-4101-91f2-eccf50b49df8","10104/091210/10024/4"
"21b7ba8a-1f87-4cdf-a91b-ad1966a92f11","10504/200420/10141/2"
"832ec869-7236-4fa1-aaaa-663ccb335906","10412/250111/20119/6"
"870dedd2-de8e-491f-8b74-78d5ae3dd760","10106/191021/10055/1"
"d5696a03-9ae4-4ad0-9c45-f4b3a0dba1f9","10412/241210/20113/04"
"b4563dca-0cca-4f70-b49e-0de90c800a22","10412/280111/20123/18"
"01bbf319-88f3-4595-bf16-3756d5fb0aaa","10412/301210/20115/6"
"c2c1b0fa-d3d7-4ac9-8aed-ba77510c087e","10413/010211/10046/7"
"24d4c4a8-97bf-4630-9b6c-d4067661fe07","10413/070318/10059/1"
"de59c119-753e-4df4-93f4-00c72f1afd42","10413/130111/10045/8"
"8c639272-e701-46be-874c-df82d4f9ea05","10607/080421/20078/1"
"dfe75b33-af51-4c9b-b468-71eb94e96103","10413/100001"
"6b95cdee-6be4-42c9-b011-90b9eb2d6525","10503/160710/20015/9"
"1037e269-7fa4-4d23-ac87-bc74e68cf4d4","10802/100006"
"6c58be27-2311-4521-bede-fe2f75b34fbe","10609/050318/20092/3"
"1160d626-8845-4ada-9e06-999c0082ff7f","10113/171210/10045/4"
"66c1adf5-460a-4c0d-a338-a909b4ba596b","10113/221210/10047/5"
"38fad20a-a7b6-4942-b0a6-1e9f93115287","10413/181120/10064/1"
"57fa2dbe-8a80-4972-99eb-e6427fa52abb","10413/190111/20048/8"
"9a9242b9-091c-42a3-94d8-447a998b1de9","10414/040211/10113/04"
"118b0c40-f04e-4881-8122-6cd533481c6e","10502/280313/20055/2"
"9c9fa954-1eb7-412b-bcfe-2ae03ab28fd8","10113/221214/10043/3"
"2d64c379-3759-4479-a577-e6857c4b1980","10502/011117/20062/2"
"3aaf14b0-53d0-4577-9d9e-f96df096b25d","10606/160421/10072/5"
